release_date,movie,production_budget,domestic_gross,genres,studio,foreign_gross,domestic_ROI_percent,domestic_Profit
2018-09-21,TheHousewithaClockinitsWalls,40000000,68549695,,,,171.3742375,28549695
2016-11-04,HacksawRidge,40000000,67209615,"Biography,Drama,History",LGF,108100000,168.0240375,27209615
2011-02-18,Unknown,40000000,63686397,"Action,Mystery,Thriller",WB,67099999,159.2159925,23686397
2010-06-04,GetHimtotheGreek,40000000,61153526,"Adventure,Comedy,Music",Uni.,30300000,152.883815,21153526
2011-03-18,TheLincolnLawyer,40000000,58009200,"Crime,Drama,Thriller",LGF,17000000,145.023,18009200
2013-02-15,EscapeFromPlanetEarth,40000000,57012977,,Wein.,17600000,142.5324425,17012977
2014-11-26,HorribleBosses2,40000000,54445357,"Comedy,Crime",WB,53200000,136.1133925,14445357
2010-07-09,Predators,40000000,52000688,"Action,Adventure,Sci-Fi",Fox,75200000,130.00172,12000688
2012-08-15,TheOddLifeofTimothyGreen,40000000,51853450,,BV,4200000,129.633625,11853450
2014-06-20,JerseyBoys,40000000,47047013,,WB,20600000,117.6175325,7047013
2014-05-30,AMillionWaystoDieinTheWest,40000000,42720965,,,,106.8024125,2720965
2011-08-12,FinalDestination5,40000000,42587643,,WB (NL),115300000,106.4691075,2587643
2018-11-16,Widows,40000000,42402632,,Fox,33600000,106.00658,2402632
2014-07-18,SexTape,40000000,38543473,"Comedy,Romance",Sony,87500000,96.3586825,-1456527
2011-04-15,Scream4,40000000,38180928,"Horror,Mystery",W/Dim.,59000000,95.45232,-1819072
2011-03-18,Paul,40000000,37412945,"Adventure,Comedy,Sci-Fi",Uni.,60600000,93.5323625,-2587055
2012-12-19,TheGuiltTrip,40000000,37134215,,Par.,4700000,92.8355375,-2865785
2011-08-26,Colombiana,40000000,36665854,,TriS,24300000,91.664635,-3334146
2018-01-12,TheCommuter,40000000,36343858,,LGF,83600000,90.859645,-3656142
2011-04-08,Arthur,40000000,33035397,,,,82.5884925,-6964603
2016-12-21,PatriotsDay,40000000,31886361,,LGF,18700000,79.7159025,-8113639
2011-12-25,ExtremelyLoudandIncrediblyClose,40000000,31847881,,,,79.6197025,-8152119
2010-11-10,MorningGlory,40000000,31011732,,Par.,29000000,77.52933,-8988268
2013-12-25,GrudgeMatch,40000000,29807260,,WB,15100000,74.51815,-10192740
2017-08-11,TheNutJob2NuttybyNature,40000000,28370522,,ORF,36800000,70.926305,-11629478
2017-01-27,ResidentEvilTheFinalChapter,40000000,26844692,,SGem,285400000,67.11173000000001,-13155308
2017-06-30,TheHouse,40000000,25584504,,WB (NL),8600000,63.961259999999996,-14415496
2011-01-07,SeasonoftheWitch,40000000,24827228,,Rela.,66800000,62.06807,-15172772
2016-08-26,MechanicResurrection,40000000,21218403,,LG/S,104500000,53.0460075,-18781597
2012-02-03,BigMiracle,40000000,20157300,,Uni.,4600000,50.39325,-19842700
2012-12-21,TheImpossible,40000000,19019882,"Drama,History,Thriller",LG/S,161300000,47.549704999999996,-20980118
2012-03-09,AThousandWords,40000000,18450127,,P/DW,3600000,46.1253175,-21549873
2015-03-20,TheGunman,40000000,10664749,,ORF,13500000,26.6618725,-29335251
2013-08-16,Paranoia,40000000,7388654,,Rela.,6400000,18.471635,-32611346
2015-07-10,BaahubaliTheBeginning,40000000,6738000,,BSC,,16.845,-33262000
2018-03-09,TheHurricaneHeist,40000000,6115824,,ENTMP,,15.28956,-33884176
2015-11-25,VictorFrankenstein,40000000,5775076,,Fox,28500000,14.43769,-34224924
2014-06-27,Snowpiercer,40000000,4563029,"Action,Drama,Sci-Fi",RTWC,82200000,11.4075725,-35436971
2016-11-11,BillyLynnâsLongHalftimeWalk,40000000,1738477,,,,4.3461925,-38261523
2013-04-16,UnmonstreÃParis,40000000,0,,,,0.0,-40000000
2016-11-11,USSIndianapolisMenofCourage,40000000,0,,,,0.0,-40000000
2014-12-31,DragonNestWarriorsDawn,40000000,0,,,,0.0,-40000000
2018-12-31,TheCrow,40000000,0,,,,0.0,-40000000
2012-10-05,Frankenweenie,39000000,35287788,,BV,46200000,90.4815076923077,-3712212
2013-08-23,Yidaizongshi,38600000,6594959,,,,17.085386010362694,-32005041
2017-06-02,CaptainUnderpantsTheFirstEpicMovie,38000000,73921000,,Fox,51600000,194.52894736842106,35921000
2015-04-17,PaulBlartMallCop2,38000000,71091594,,Sony,36600000,187.08314210526316,33091594
2016-12-23,WhyHim,38000000,60323786,,Fox,57800000,158.7468052631579,22323786
2011-04-22,WaterforElephants,38000000,58709717,"Drama,Romance",Fox,58400000,154.4992552631579,20709717
2010-10-08,LifeasWeKnowIt,38000000,53374681,"Comedy,Drama,Romance",WB,52300000,140.45968684210527,15374681
2013-09-06,Riddick,38000000,42025135,"Action,Adventure,Sci-Fi",Uni.,56300000,110.59246052631579,4025135
2016-01-22,The5thWave,38000000,34912982,,Sony,75000000,91.87626842105263,-3087018
2013-09-20,Rush,38000000,26947624,"Action,Biography,Drama",,,70.9148,-11052376
2017-10-20,OnlytheBrave,38000000,18340051,,,,48.263292105263154,-19659949
2011-10-14,TheThing,38000000,16999934,"Horror,Mystery,Sci-Fi",,,44.736668421052634,-21000066
2018-09-21,TheSistersBrothers,38000000,3143056,,Annapurna,10000000,8.271199999999999,-34856944
2012-05-18,WhattoExpectWhenYoureExpecting,37500000,41152203,,LGF,43200000,109.739208,3652203
2012-09-14,TheMaster,37500000,16247159,Drama,Wein.,11900000,43.32575733333333,-21252841
2013-08-07,WeretheMillers,37000000,150394119,"Comedy,Crime",WB (NL),119600000,406.4705918918919,113394119
2015-11-25,Creed,37000000,109767581,"Drama,Sport",WB (NL),63800000,296.66913783783787,72767581
2010-09-17,TheTown,37000000,92186262,"Crime,Drama,Thriller",WB,61800000,249.15205945945945,55186262
2011-09-23,DolphinTale,37000000,72286779,,WB,23100000,195.36967297297295,35286779
2018-02-23,GameNight,37000000,69179066,,WB (NL),48500000,186.97044864864864,32179066
2016-02-12,HowtobeSingle,37000000,46843513,,,,126.6040891891892,9843513
2010-02-26,CopOut,37000000,44875481,,WB,10700000,121.28508378378378,7875481
2011-01-28,TheRite,37000000,33047633,,WB (NL),63000000,89.31792702702703,-3952367
2015-05-29,Aloha,37000000,21052030,,Sony,5200000,56.897378378378384,-15947970
2018-10-05,AStarisBorn,36000000,215288866,,,,598.0246277777778,179288866
2011-02-11,GnomeoandJuliet,36000000,99967670,,BV,94000000,277.6879722222222,63967670
2010-03-26,HotTubTimeMachine,36000000,50269859,"Comedy,Sci-Fi",MGM,14300000,139.6384972222222,14269859
2014-09-12,DolphinTale2,36000000,42024533,,WB,15800000,116.7348138888889,6024533
2016-12-16,CollateralBeauty,36000000,31016021,,WB (NL),57500000,86.1556138888889,-4983979
2016-01-22,YipMan3,36000000,2679437,,,,7.442880555555556,-33320563
2011-05-06,ThereBeDragons,36000000,1069334,,Gold.,,2.970372222222222,-34930666
2017-04-14,QueenoftheDesert,36000000,0,,,,0.0,-36000000
2017-09-08,It,35000000,327481748,"Horror,Thriller",WB (NL),372900000,935.6621371428572,292481748
2010-12-22,TrueGrit,35000000,171243005,"Adventure,Drama,Western",Par.,81000000,489.26572857142855,136243005
2013-02-08,IdentityThief,35000000,134506920,"Adventure,Comedy,Crime",Uni.,39500000,384.30548571428574,99506920
2011-07-08,HorribleBosses,35000000,117538559,"Comedy,Crime",WB (NL),92100000,335.8244542857143,82538559
2015-07-17,Trainwreck,35000000,110212700,"Comedy,Drama,Romance",Uni.,30600000,314.89342857142856,75212700
2013-12-13,SavingMrBanks,35000000,83299761,"Biography,Comedy,Drama",BV,34600000,237.99931714285717,48299761
2012-12-21,Thisis40,35000000,67544505,,,,192.9843,32544505
2010-04-30,ANightmareonElmStreet,35000000,63075011,,,,180.21431714285714,28075011
